Date,Price,Open,High,Low,Vol.,Change %,,
15/01/2019,23.67,23.67,0,0,76.61K,0.00%,,
14/01/2019,23.67,23.67,0,0,34.78K,0.00%,,
11/1/2019,23.67,23.67,24,23.67,2.51M,0.00%,,
10/1/2019,23.67,21.54,23.67,23.67,379.11K,9.86%,,
9/1/2019,21.54,19.58,21.54,21.54,272.39K,10.00%,,
8/1/2019,19.58,19.42,19.67,19.58,367.29K,0.86%,,
7/1/2019,19.42,19.37,19.42,19.42,534.85K,0.22%,,
4/1/2019,19.37,19.37,0,0,119.35K,0.00%,,
3/1/2019,19.37,18.42,19.37,19.37,485.60K,5.20%,,
2/1/2019,18.42,16.75,18.42,18.42,77.08K,9.95%,,
31/12/2018,16.75,16.75,0,0,89.60K,0.00%,,
28/12/2018,16.75,16.75,0,0,17.70K,0.00%,,
27/12/2018,16.75,16.75,0,0,16.88K,0.00%,,
24/12/2018,16.75,16.75,0,0,115.20K,0.00%,,
21/12/2018,16.75,16.75,0,0,122.62K,0.00%,,
20/12/2018,16.75,16.75,0,0,308.21K,0.00%,,
19/12/2018,16.75,17.5,18.21,16.75,485.51K,-4.29%,,
18/12/2018,17.5,17.5,0,0,92.66K,0.00%,,
17/12/2018,17.5,17.5,0,0,33.30K,0.00%,,
14/12/2018,17.5,17.5,0,0,1.26K,0.00%,,
13/12/2018,17.5,17.5,0,0,76.93K,0.00%,,
12/12/2018,17.5,17.5,0,0,63.30K,0.00%,,
11/12/2018,17.5,17.5,0,0,17.66K,0.00%,,
10/12/2018,17.5,17.5,0,0,89.68K,0.00%,,
7/12/2018,17.5,17.5,0,0,241.37K,0.00%,,
6/12/2018,17.5,17.5,0,0,128.90K,0.00%,,
5/12/2018,17.5,17.5,0,0,130.82K,0.00%,,
4/12/2018,17.5,17.5,0,0,33.26K,0.00%,,
3/12/2018,17.5,17.5,0,0,145.48K,0.00%,,
30/11/2018,17.5,17.5,0,0,2.56K,0.00%,,
29/11/2018,17.5,17.5,0,0,95.20K,0.00%,,
28/11/2018,17.5,17.5,0,0,46.01K,0.00%,,
27/11/2018,17.5,17.5,0,0,18.33K,0.00%,,
26/11/2018,17.5,17.08,17.5,17.5,399.16K,2.44%,,
23/11/2018,17.08,17.08,0,0,432.05K,0.00%,,
22/11/2018,17.08,17.79,17.5,17.08,323.23K,-3.98%,,
21/11/2018,17.79,17.79,0,0,19.36K,0.00%,,
19/11/2018,17.79,17.79,0,0,2.86K,0.00%,,
16/11/2018,17.79,17.79,0,0,11.00K,0.00%,,
15/11/2018,17.79,17.79,0,0,3.72K,0.00%,,
14/11/2018,17.79,17.79,0,0,67.01K,0.00%,,
13/11/2018,17.79,19.75,17.79,17.79,171.92K,-9.92%,,
12/11/2018,19.75,19.75,0,0,86.78K,0.00%,,
9/11/2018,19.75,19.75,0,0,85.82K,0.00%,,
8/11/2018,19.75,19.75,0,0,25.95K,0.00%,,
7/11/2018,19.75,19.75,0,0,48.54K,0.00%,,
6/11/2018,19.75,19.75,0,0,23.88K,0.00%,,
5/11/2018,19.75,19.75,0,0,105.79K,0.00%,,
2/11/2018,19.75,19.75,0,0,79.60K,0.00%,,
1/11/2018,19.75,19.75,0,0,34.80K,0.00%,,
31/10/2018,19.75,19.75,0,0,194.24K,0.00%,,
30/10/2018,19.75,19.75,0,0,118.51K,0.00%,,
29/10/2018,19.75,19.75,0,0,129.01K,0.00%,,
26/10/2018,19.75,17.96,19.75,19.75,859.93K,-8.35%,,
25/10/2018,21.55,21.55,21,21,83.07K,20.00%,,
24/10/2018,17.96,17.96,0,0,115.02K,0.00%,,
23/10/2018,17.96,17.96,0,0,110.95K,0.00%,,
22/10/2018,17.96,17.96,0,0,233.32K,0.00%,,
19/10/2018,17.96,17.96,0,0,220.65K,0.00%,,
18/10/2018,17.96,17.96,0,0,91.96K,0.00%,,
17/10/2018,17.96,17.96,0,0,40.96K,0.00%,,
16/10/2018,17.96,19.92,17.96,17.96,234.91K,-9.83%,,
15/10/2018,19.92,19.92,0,0,48.51K,0.00%,,
12/10/2018,19.92,19.92,0,0,72.67K,0.00%,,
11/10/2018,19.92,19.92,0,0,212.71K,0.00%,,
10/10/2018,19.92,19.92,0,0,152.59K,0.00%,,
9/10/2018,19.92,19.92,0,0,25.15K,0.00%,,
8/10/2018,19.92,19.92,0,0,28.55K,0.00%,,
5/10/2018,19.92,19.92,0,0,8.65K,0.00%,,
4/10/2018,19.92,19.92,0,0,91.99K,0.00%,,
3/10/2018,19.92,19.92,0,0,192.42K,0.00%,,
2/10/2018,19.92,19.92,0,0,11.33K,0.00%,,
28/09/2018,19.92,20.83,19.92,19.92,112.41K,-4.40%,,
27/09/2018,20.83,20.83,0,0,0.72K,0.00%,,
26/09/2018,20.83,20.83,0,0,14.04K,0.00%,,
25/09/2018,20.83,20.83,0,0,20.29K,0.00%,,
24/09/2018,20.83,20.83,0,0,11.43K,0.00%,,
21/09/2018,20.83,20.83,0,0,76.71K,0.00%,,
20/09/2018,20.83,20.83,0,0,52.92K,0.00%,,
19/09/2018,20.83,20.83,0,0,40.38K,0.00%,,
18/09/2018,20.83,20.83,0,0,35.60K,0.00%,,
17/09/2018,20.83,20.83,0,0,13.02K,0.00%,,
14/09/2018,20.83,20.83,0,0,13.09K,0.00%,,
13/09/2018,20.83,20.83,0,0,17.44K,0.00%,,
12/9/2018,20.83,20.83,0,0,38.14K,0.00%,,
11/9/2018,20.83,20.83,0,0,24.23K,0.00%,,
10/9/2018,20.83,20.83,0,0,14.04K,0.00%,,
7/9/2018,20.83,20.83,0,0,32.48K,0.00%,,
6/9/2018,20.83,20.83,0,0,5.68K,0.00%,,
5/9/2018,20.83,20.83,0,0,26.66K,0.00%,,
4/9/2018,20.83,20.83,0,0,9.84K,0.00%,,
3/9/2018,20.83,20.83,0,0,62.47K,0.00%,,
31/08/2018,20.83,20.83,0,0,49.88K,0.00%,,
30/08/2018,20.83,20.83,0,0,37.74K,0.00%,,
29/08/2018,20.83,20.83,0,0,0.13K,0.00%,,
28/08/2018,20.83,20.83,0,0,35.45K,0.00%,,
27/08/2018,20.83,20.83,0,0,61.02K,0.00%,,
24/08/2018,20.83,20.83,0,0,39.78K,0.00%,,
23/08/2018,20.83,20.83,0,0,15.28K,0.00%,,
20/08/2018,20.83,20.83,0,0,41.97K,0.00%,,
17/08/2018,20.83,20.83,0,0,7.62K,0.00%,,
16/08/2018,20.83,20.83,0,0,56.68K,0.00%,,
15/08/2018,20.83,20.83,0,0,190.46K,0.00%,,
14/08/2018,20.83,20.83,0,0,128.85K,0.00%,,
13/08/2018,20.83,20.83,0,0,16.86K,0.00%,,
10/8/2018,20.83,20.83,0,0,27.46K,0.00%,,
9/8/2018,20.83,20.83,0,0,93.91K,0.00%,,
8/8/2018,20.83,20.83,0,0,66.83K,0.00%,,
7/8/2018,20.83,20.83,0,0,89.78K,0.00%,,
6/8/2018,20.83,20.83,0,0,7.70K,0.00%,,
3/8/2018,20.83,20.83,0,0,175.00K,0.00%,,
2/8/2018,20.83,20.83,0,0,303.73K,0.00%,,
1/8/2018,20.83,20.83,0,0,23.83K,0.00%,,
31/07/2018,20.83,20.83,0,0,75.99K,0.00%,,
30/07/2018,20.83,20.83,0,0,21.04K,0.00%,,
27/07/2018,20.83,20.25,20.83,20.83,259.25K,2.88%,,
26/07/2018,20.25,20.25,0,0,184.63K,0.00%,,
25/07/2018,20.25,20.25,0,0,53.97K,0.00%,,
24/07/2018,20.25,20.25,0,0,398.62K,0.00%,,
23/07/2018,20.25,20.25,0,0,141.85K,0.00%,,
20/07/2018,20.25,20.25,0,0,44.43K,0.00%,,
19/07/2018,20.25,20.25,0,0,324.13K,0.00%,,
18/07/2018,20.25,20.25,0,0,350.54K,0.00%,,
17/07/2018,20.25,22.5,20.25,20.25,986.19K,-10.00%,,
16/07/2018,22.5,22.5,0,0,162.49K,0.00%,,
13/07/2018,22.5,22.5,0,0,120.79K,0.00%,,
12/7/2018,22.5,22.5,0,0,150.60K,0.00%,,
11/7/2018,22.5,25,22.5,22.5,719.73K,-10.00%,,
10/7/2018,25,25,0,0,115.98K,0.00%,,
9/7/2018,25,24.58,25,25,237.59K,1.69%,,
6/7/2018,24.58,24.12,24.58,23.37,723.76K,1.90%,,
5/7/2018,24.12,23.37,24.12,24.12,160.47K,3.21%,,
4/7/2018,23.37,23.37,0,0,100.78K,0.00%,,
3/7/2018,23.37,23.37,0,0,36.77K,0.00%,,
2/7/2018,23.37,22.92,23.37,23.37,779.86K,2.00%,,
29/06/2018,22.92,28.85,28.85,27.5,60.79K,0.00%,,
28/06/2018,22.92,22.92,22.92,22.92,279.94K,0.00%,,
27/06/2018,22.92,27.5,28.1,27.1,128.72K,0.00%,,
26/06/2018,22.92,27.5,27.55,27,48.52K,0.00%,,
25/06/2018,22.92,28.2,28.2,26.6,34.38K,0.00%,,
22/06/2018,22.92,28.2,28.2,27.1,44.47K,0.00%,,
21/06/2018,22.92,28.2,28.2,27.5,4.52K,0.00%,,
20/06/2018,22.92,28.2,28.2,26.2,1.96K,0.00%,,
19/06/2018,22.92,27.1,28,26.15,92.27K,0.00%,,
14/06/2018,22.92,26.5,28,26.5,30.95K,0.00%,,
13/06/2018,22.92,27,28.5,27,10.77K,0.00%,,
12/6/2018,22.92,27.55,27.6,26.4,21.70K,0.00%,,
11/6/2018,22.92,27.4,27.95,27,28.30K,0.00%,,
8/6/2018,22.92,27.5,27.5,26.6,36.45K,0.00%,,
7/6/2018,22.92,22.92,22.92,22.92,146.46K,3.58%,,
6/6/2018,22.12,27.85,27.85,26.55,105.34K,0.00%,,
5/6/2018,22.12,25.25,26.1,25.25,130.39K,0.00%,,
4/6/2018,22.12,27.5,27.8,25.25,5.39K,-3.63%,,
1/6/2018,22.96,22.96,22.96,22.96,81.01K,0.00%,,
31/05/2018,22.96,26.2,28.6,26.2,88.08K,0.00%,,
30/05/2018,22.96,27.55,27.55,26.2,187.96K,0.00%,,
28/05/2018,22.96,27.65,28,27.55,136.90K,0.00%,,
25/05/2018,22.96,22.96,22.96,22.96,448.43K,-5.00%,,
24/05/2018,24.17,27.55,29,27.55,228.73K,0.00%,,
23/05/2018,24.17,27.7,28.45,27.7,50.02K,0.00%,,
22/05/2018,24.17,28.5,28.5,27.55,85.82K,0.00%,,
21/05/2018,24.17,28.95,28.95,27.55,94.42K,0.00%,,
18/05/2018,24.17,28,28.95,28,74.11K,0.00%,,
17/05/2018,24.17,29,29,28.3,28.60K,0.00%,,
16/05/2018,24.17,29,29,28.3,48.37K,0.00%,,
15/05/2018,24.17,29,29,28.05,123.41K,0.00%,,
14/05/2018,24.17,29.2,29.2,28.05,89.46K,0.00%,,
11/5/2018,24.17,27.55,29.5,27.55,128.08K,0.00%,,
10/5/2018,24.17,29.5,29.5,28,112.95K,0.00%,,
9/5/2018,24.17,29.25,29.4,29,177.22K,0.00%,,
8/5/2018,24.17,24.33,24.17,23.5,209.50K,3.39%,,
7/5/2018,23.37,28.05,29.3,27.9,91.32K,0.00%,,
4/5/2018,23.37,28.5,29,28.05,152.27K,-19.26%,,
3/5/2018,28.95,28,29.4,28,57.07K,-1.19%,,
2/5/2018,29.3,29.4,29.4,29.2,253.03K,4.46%,,
