Date,Price,Open,High,Low,Vol.,Change %
29/10/2019,146,146,146,146,33.41K,0.00%
28/10/2019,146,146,146,146,136.92K,0.00%
25/10/2019,146,146.2,146,140.3,1.65M,-0.14%
24/10/2019,146.2,146.2,146.2,146.2,8.71K,0.00%
23/10/2019,146.2,143.9,146.2,143,1.69M,1.60%
22/10/2019,143.9,144,144.3,143.9,935.86K,-0.07%
21/10/2019,144,145,144,144,1.72M,-0.69%
18/10/2019,145,145,145,145,1.02M,0.00%
17/10/2019,145,145,145,145,104.83K,0.00%
16/10/2019,145,145,145,145,174.68K,0.00%
15/10/2019,145,145,145,145,330.29K,0.00%
14/10/2019,145,144.2,145,145,1.80M,0.55%
11/10/2019,144.2,145,144.2,144.2,193.80K,-0.55%
10/10/2019,145,145,145,144.9,114.69M,0.00%
9/10/2019,145,150.9,150,143.1,12.50M,-3.91%
8/10/2019,150.9,150.9,150.9,150.9,62.29K,0.00%
7/10/2019,150.9,151,150.9,150,1.80M,-0.07%
4/10/2019,151,151,151,151,39.96K,0.00%
3/10/2019,151,151.2,151,136.1,2.02M,-0.13%
2/10/2019,151.2,151.5,151.5,150,3.92M,-0.20%
30/09/2019,151.5,150.7,151.5,151.4,78.93K,0.53%
27/09/2019,150.7,152,150.7,150.7,157.18K,-0.86%
26/09/2019,152,152,152,152,77.97K,0.00%
25/09/2019,152,154,154,151.9,1.37M,-1.30%
24/09/2019,154,154.6,154,154,103.57K,-0.39%
23/09/2019,154.6,155,155,154.6,664.43K,-0.26%
20/09/2019,155,155,155,154.7,148.21K,0.00%
19/09/2019,155,155,155,155,148.43K,0.00%
18/09/2019,155,155,155,155,593.96K,0.00%
17/09/2019,155,155,155,154.7,527.28K,0.00%
16/09/2019,155,155.4,158.2,155,664.72K,-0.26%
13/09/2019,155.4,155,155.4,155,1.08M,0.26%
12/9/2019,155,155,155,155,85.20K,0.00%
11/9/2019,155,155,155,154,283.61K,0.00%
10/9/2019,155,155.7,155,153,4.44M,-0.45%
9/9/2019,155.7,155.7,155.7,155.7,13.87K,0.00%
6/9/2019,155.7,157.7,157.7,147,293.52K,-1.27%
5/9/2019,157.7,157.7,157.7,157.7,27.42K,0.00%
4/9/2019,157.7,160,158,157.7,1.53M,-1.44%
3/9/2019,160,160,160,158,662.83K,0.00%
2/9/2019,160,162,160,160,550.51K,-1.23%
30/08/2019,162,162.5,167,161,874.18K,-0.31%
29/08/2019,162.5,165.5,165.5,162.5,2.18M,-1.81%
28/08/2019,165.5,165,165.5,165.5,211.47K,0.30%
27/08/2019,165,167,167,164.5,2.07M,-1.20%
26/08/2019,167,166.5,167,165,1.30M,0.30%
23/08/2019,166.5,167,169,165.2,1.21M,-0.30%
22/08/2019,167,166,167,167,247.18K,0.60%
21/08/2019,166,166,166,165,998.07K,0.00%
20/08/2019,166,164.5,166.5,166,230.69K,0.91%
19/08/2019,164.5,164,165,164.5,2.55M,0.30%
16/08/2019,164,162,172,161,3.60M,1.23%
15/08/2019,162,165,162,162,1.06M,-1.82%
14/08/2019,165,165,165,165,2.11M,0.00%
9/8/2019,165,165,165,165,30.99K,0.00%
8/8/2019,165,165,165,165,50.29K,0.00%
7/8/2019,165,168,168,165,59.31K,-1.79%
6/8/2019,168,170,169.9,168,1.50M,-1.18%
5/8/2019,170,170,170,170,223.65K,0.00%
2/8/2019,170,170,170,167,2.05M,0.00%
1/8/2019,170,170,170,169,2.99M,0.00%
31/07/2019,170,170,170,167,4.02M,0.00%
30/07/2019,170,170,170,170,1.07M,0.00%
